46.318 14.360 78    FMS    C    TF    3.000    SVN    6    NO    SUB    839
43.300 20.910 54    FMS    C    SS    10.000    YUG    4    NO    CRB    455
43.290 20.840 71    FMF    B    SS    9.000    YUG    6    NO    CRB    458
42.100 21.400 82    FMS    C    SS    5.000    MKD    4    NO    CRB    326
42.560 22.220 55    FMS    C    TF    30.000    YUG    7    NO    CRB    329
57.021 8.698 110    BO    C    U    1.806    DNK    3    NO    OSR    1629
56.966 8.741 77    BO    B    U    0.927    DNK    4    NO    OSR    1635
37.600 -1.700 52    FMS    C    NF    10.000    ESP    22    NO    CCB    183
46.887 8.417 132    HFG    A    SS    0.950    CHE    54    NO    SUB    896
46.888 8.387 134    HFG    A    NF    1.228    CHE    55    NO    SUB    897
46.880 8.390 124    HFG    A    TS    0.900    CHE    56    NO    SUB    896
42.900 1.950 45    FMS    C    SS    1.000    FRA    169    NO    CCB    684
42.430 2.230 112    FMS    C    TF    4.000    FRA    170    NO    CCB    629
36.800 -3.700 159    FMS    C    NS    5.000    ESP    24    NO    CCB    110
43.090 0.070 77    FMS    C    TF    6.000    FRA    171    NO    CCB    748
35.600 -6.500 118    FMS    C    SS    15.000    SEA    596    NO    CTF    62
42.320 2.170 122    FMS    C    SS    5.000    ESP    25    NO    CCB    618
53.847 15.744 127    BO    C    U    3.254    POL    7    NO    OTF    1636
51.245 22.743 8    BO    B    U    1.697    POL    8    NO    CRB    1211
49.762 18.686 145    BO    A    U    2.231    CZE    28    NO    CRB    1170
42.222 2.673 50    GFS    A    TF    0.000    ESP    27    NO    CCB    599
42.113 3.154 175    GFS    C    SS    0.000    ESP    28    NO    CCB    580
41.825 0.845 176    GFS    A    TF    0.000    ESP    29    NO    CCB    594
41.458 1.982 20    GFS    A    TF    0.000    ESP    30    NO    CCB    528
42.467 2.011 40    GFS    B    TF    0.000    FRA    173    NO    CCB    636
48.133 16.917 115    OC    C    U    0.004    AUT    14    NO    OTF    999
56.366 12.013 144    BO    A    U    1.555    SEA    597    NO    OSR    1814
47.317 17.617 151    OC    C    NF    0.011    HUN    35    NO    OTF    906
45.783 18.467 32    OC    B    NF    0.006    HRV    5    NO    OTF    736
56.795 9.509 80    BO    B    U    2.200    DNK    6    NO    OSR    1681
55.200 8.735 116    BO    B    U    0.000    DNK    8    NO    OSR    1772
55.049 8.806 177    BO    B    U    2.542    DNK    10    NO    SUB    1780
54.959 8.847 164    BO    B    U    1.266    DNK    11    NO    SUB    1770
54.848 10.088 149    BO    A    U    1.299    SEA    598    NO    SUB    1751
56.593 9.005 155    BO    C    U    1.133    DNK    12    NO    OSR    1675
56.344 11.506 108    BO    C    U    2.283    SEA    599    NO    OSR    1803
47.328 21.801 54    BO    B    U    2.105    HUN    41    NO    CRB    838
47.025 21.047 89    BO    A    U    2.533    HUN    42    NO    CRB    824
47.145 20.245 45    BO    C    U    2.315    HUN    45    NO    CRB    858
47.333 16.963 45    BO    B    U    2.076    HUN    55    NO    OTF    911
47.315 17.421 81    BO    A    U    1.477    HUN    56    NO    OTF    906
46.859 20.789 47    BO    B    U    3.435    HUN    69    NO    CRB    814
47.573 22.179 82    BO    C    U    1.352    ROU    23    NO    CTF    855
46.634 16.879 23    BO    C    U    0.700    HUN    76    NO    OTF    834
46.279 19.849 59    BO    C    U    3.100    HUN    78    NO    CRB    783
46.295 19.811 34    BO    C    U    2.165    HUN    79    NO    CRB    786
46.312 19.753 35    BO    B    U    2.293    HUN    80    NO    CRB    789
47.368 21.729 147    BO    C    U    2.245    HUN    86    NO    CRB    844
47.245 21.056 38    BO    C    U    2.372    HUN    89    NO    CRB    847
47.159 20.104 52    BO    A    U    1.817    HUN    90    NO    CRB    863
47.224 20.183 127    BO    C    U    1.948    HUN    91    NO    CRB    868
46.536 19.613 80    BO    C    U    2.500    HUN    92    NO    CRB    816
46.851 20.179 26    BO    C    U    2.349    HUN    93    NO    CRB    830
47.222 20.358 92    BO    C    U    2.000    HUN    94    NO    CRB    863
45.862 20.815 114    BO    C    U    1.540    ROU    24    NO    CRB    710
46.720 16.914 93    BO    C    U    2.124    HUN    112    NO    OTF    843
46.760 16.914 81    BO    B    U    2.046    HUN    113    NO    OTF    848
46.402 19.667 35    BO    C    U    1.998    HUN    114    NO    CRB    801
46.576 17.202 19    BO    C    U    1.604    HUN    116    NO    OTF    825
47.171 19.994 38    BO    B    U    2.357    HUN    117    NO    CRB    868
47.424 20.119 51    BO    B    U    3.100    HUN    118    NO    CRB    890
46.311 20.190 24    BO    C    U    2.465    HUN    124    NO    CRB    775
46.772 16.348 103    BO    B    U    2.775    SVN    9    NO    OTF    855
46.777 16.360 139    BO    C    U    3.815    SVN    12    NO    OTF    855
47.982 22.113 88    BO    B    U    1.722    HUN    130    NO    CTF    897
45.967 17.324 146    BO    C    U    3.727    HRV    6    NO    OTF    757
46.303 20.990 40    BO    B    U    0.854    HUN    132    NO    CRB    750
47.120 21.759 73    BO    C    U    1.652    HUN    133    NO    CRB    817
47.204 21.215 41    BO    B    U    1.361    HUN    138    NO    CRB    838
46.880 20.626 75    BO    C    U    2.130    HUN    141    NO    CRB    820
46.462 19.787 91    BO    C    U    2.798    HUN    142    NO    CRB    803
47.437 21.499 26    BO    C    U    1.497    HUN    145    NO    CRB    856
47.133 20.975 16    BO    C    U    2.999    HUN    146    NO    CRB    837
47.278 20.568 65    BO    C    U    1.911    HUN    149    NO    CRB    863
47.220 21.332 94    BO    C    U    2.241    HUN    150    NO    CRB    837
47.177 21.541 76    BO    C    U    2.296    HUN    151    NO    CRB    828
46.707 19.922 40    BO    B    U    4.102    HUN    152    NO    CRB    823
47.586 21.568 11    BO    C    U    1.100    HUN    156    NO    CRB    870
46.366 19.530 100    BO    C    U    1.500    HUN    160    NO    CRB    803
46.362 19.535 49    BO    B    U    3.274    HUN    161    NO    CRB    802
47.239 20.653 62    BO    C    U    1.568    HUN    164    NO    CRB    857
46.983 21.431 86    BO    C    U    2.316    HUN    165    NO    CRB    810
46.501 19.850 1    BO    C    U    2.794    HUN    166    NO    CRB    805
46.259 20.053 38    BO    A    U    0.000    HUN    167    NO    CRB    774
46.933 21.079 77    BO    B    U    0.000    HUN    168    NO    CRB    814
46.480 17.604 24    BO    C    U    0.000    HUN    169    NO    OTF    813
46.823 16.384 88    BO    C    U    0.000    HUN    170    NO    OTF    860
46.419 17.174 10    BO    B    U    0.000    HUN    171    NO    OTF    808
46.297 19.820 65    BO    C    U    0.000    HUN    172    NO    CRB    786
47.172 20.412 71    BO    B    U    0.000    HUN    173    NO    CRB    856
47.116 20.838 69    BO    C    U    0.000    HUN    174    NO    CRB    839
46.281 20.220 39    BO    C    U    0.000    HUN    176    NO    CRB    771
46.789 16.358 103    BO    B    U    0.000    SVN    13    NO    OTF    857
47.005 20.998 122    BO    C    U    0.000    HUN    177    NO    CRB    823
47.156 21.158 75    BO    C    U    0.000    HUN    178    NO    CRB    835
46.485 19.841 32    BO    C    U    3.216    HUN    180    NO    CRB    804
46.990 20.789 69    BO    C    U    2.688    HUN    182    NO    CRB    827
47.092 20.277 41    BO    C    U    1.699    HUN    183    NO    CRB    852
42.294 19.955 80    FMS    C    NF    11.000    ALB    5    NO    OTF    386
42.312 19.949 76    FMS    C    NF    2.800    ALB    7    NO    OTF    387
44.848 17.328 13    FMS    C    SS    16.000    BIH    11    NO    OTF    633
45.074 14.837 151    FMS    C    TF    0.500    SEA    1095    NO    SUB    702
46.309 13.210 3    FMS    C    TF    11.000    ITA    112    NO    SUB    818
43.264 12.476 134    FMS    C    NF    9.600    ITA    113    NO    SUB    475
46.270 12.714 37    FMS    C    TS    7.000    ITA    114    NO    SUB    807
46.377 13.028 163    FMS    C    TF    7.000    ITA    115    NO    SUB    823
45.479 26.919 97    FMS    C    SS    33.000    ROU    26    NO    CRB    522
45.365 25.512 110    FMS    C    SS    22.000    ROU    27    NO    CRB    528
42.000 19.058 27    FMS    C    SS    6.600    SEA    1117    NO    OTF    328
42.003 19.099 150    FMS    C    SS    2.100    SEA    1118    NO    OTF    329
42.153 18.768 91    FMS    C    TF    6.200    SEA    1120    NO    OTF    339
46.585 15.190 35    FMS    C    TF    10.000    SVN    14    NO    OTF    854
43.286 20.896 87    FMS    C    NS    10.400    YUG    9    NO    CRB    455
43.292 20.890 70    FMS    C    SS    0.600    YUG    10    NO    CRB    456
43.351 20.941 76    FMS    C    TF    2.300    YUG    12    NO    CRB    459
43.281 20.908 29    FMS    C    TF    3.400    YUG    13    NO    CRB    454
43.237 20.839 48    FMS    C    TF    7.200    YUG    14    NO    CRB    453
43.337 20.931 57    FMS    C    NS    0.600    YUG    15    NO    CRB    458
42.256 19.224 147    FMS    C    SS    4.400    YUG    16    NO    OTF    359
43.714 20.381 17    FMS    C    SS    10.000    YUG    18    NO    CRB    518
43.289 19.115 52    FMS    C    TF    6.000    BIH    14    NO    OTF    468
43.420 19.666 63    FMS    C    TS    10.300    YUG    19    NO    OTF    493
42.528 22.045 180    FMS    C    SS    10.000    YUG    21    NO    CRB    333
36.200 1.400 142    FMS    C    TF    6.000    DZA    4    NO    CCB    13
36.250 1.530 171    FMS    C    TF    0.000    DZA    5    NO    CCB    12
41.200 15.240 117    FMS    C    SS    33.000    ITA    118    NO    SUB    278
38.820 25.660 108    FMS    C    SS    10.000    SEA    1187    NO    CRB    93
33.770 22.960 121    FMS    C    TF    10.000    SEA    1188    NO    SUB    127
36.600 -12.300 146    FMS    C    SS    15.000    SEA    1189    NO    OTF    13
36.900 -11.900 138    FMS    C    SS    35.000    SEA    1192    NO    OTF    62
36.300 -11.200 147    FMS    C    SS    15.000    SEA    1193    NO    OCB    31
40.390 33.620 122    FMS    C    SS    16.100    TUR    47    NO    CTF    73
40.320 27.220 109    FMS    C    SS    10.000    TUR    48    NO    CRB    46
39.030 29.740 108    FMS    C    NF    24.000    TUR    49    NO    CRB    178
37.590 29.760 53    FMS    C    NF    23.000    TUR    50    NO    CTF    132
39.060 29.830 104    FMS    C    NF    20.000    TUR    51    NO    CRB    186
39.220 29.520 89    FMS    C    NF    37.000    TUR    52    NO    CTF    167
46.080 7.330 74    FMS    C    SS    2.000    CHE    58    NO    SUB    838
47.432 7.560 160    FMS    C    SS    22.000    CHE    59    NO    SUB    973
47.000 7.420 160    FMS    C    SS    11.100    CHE    60    NO    SUB    931
47.521 7.675 134    FMS    C    SS    9.000    CHE    61    NO    SUB    979
48.307 9.035 162    FMS    C    SS    6.300    DEU    100    NO    SUB    1040
35.700 4.400 174    FMS    C    TF    10.000    DZA    6    NO    CCB    141
42.797 -1.692 98    FMS    C    NS    7.000    ESP    32    NO    CCB    748
42.430 1.860 60    FMS    C    TS    4.000    FRA    174    NO    CCB    635
42.348 1.737 170    GFS    B    TF    0.000    ESP    33    NO    CCB    628
47.570 -1.990 118    FMS    C    NS    4.000    FRA    176    NO    CCB    1269
45.770 -5.090 116    FMS    C    SS    26.000    SEA    1195    NO    OCB    1091
43.060 0.170 165    FMS    C    TF    13.000    FRA    177    NO    CCB    742
46.320 1.530 132    FMS    C    SS    12.000    FRA    179    NO    CCB    1063
40.677 21.831 44    FMS    C    NF    10.000    GRC    40    NO    CTF    197
38.360 25.150 128    FMS    C    SS    15.000    SEA    1200    NO    CRB    160
46.467 13.000 168    FMS    C    SS    5.000    ITA    119    NO    SUB    832
44.430 7.050 178    FMS    C    SS    11.000    ITA    120    NO    SUB    680
43.200 12.690 100    FMS    C    SS    4.000    ITA    122    NO    SUB    471
33.090 13.500 162    FMS    C    NF    12.000    SEA    1201    NO    CTF    502
39.400 24.940 84    FMS    C    SS    15.000    SEA    1203    NO    CRB    76
36.000 -10.400 38    FMS    C    SS    15.000    SEA    1205    NO    OCB    37
37.800 20.560 128    FMS    C    NF    0.000    SEA    1210    NO    SUB    20
40.900 29.200 120    FMS    C    NF    33.000    SEA    1211    NO    CTF    22
40.420 26.140 62    FMS    C    NF    5.000    SEA    1212    NO    CTF    4
39.030 30.000 110    FMS    C    NF    9.000    TUR    56    NO    CRB    186
39.200 29.570 38    FMS    C    TF    20.000    TUR    57    NO    CTF    169
45.300 24.680 60    FMF    C    NF    20.000    ROU    31    NO    CRB    543
44.900 22.350 88    FMF    B    NS    12.000    ROU    32    NO    CRB    568
36.981 15.231 166    BO    B    U    0.840    SEA    1262    NO    CTF    42
36.940 15.122 131    BO    A    U    1.130    ITA    125    NO    CTF    50
36.775 15.067 152    BO    B    U    1.750    SEA    1263    NO    CTF    69
36.866 14.589 158    BO    B    U    1.100    ITA    127    NO    CTF    87
37.120 14.303 20    BO    A    U    3.400    ITA    132    NO    CTF    98
37.117 14.164 16    BO    B    U    3.600    ITA    133    NO    CTF    110
37.448 14.744 66    BO    B    U    0.450    ITA    134    NO    CTF    54
37.427 15.043 62    BO    C    U    0.520    ITA    135    NO    CTF    28
37.431 14.914 42    BO    B    U    0.600    ITA    136    NO    CTF    40
37.888 12.530 120    BO    C    U    1.480    ITA    138    NO    SUB    81
37.845 12.562 148    BO    C    U    0.650    ITA    139    NO    SUB    85
59.300 10.900 168    FMS    C    SS    10.000    NOR    33    NO    OTF    1493
59.500 5.660 112    FMS    C    SS    12.000    NOR    34    NO    OTF    1336
60.900 11.500 30    FMS    C    NF    12.000    NOR    35    NO    OSR    1325
60.200 11.100 106    FMS    C    NF    13.000    NOR    37    NO    OSR    1393
61.700 3.980 12    FMS    C    NS    10.000    SEA    1273    NO    OSR    1108
60.000 11.100 149    FMS    C    NS    18.000    NOR    39    NO    OSR    1414
60.400 11.300 113    FMS    C    SS    17.000    NOR    45    NO    OTF    1388
61.200 3.650 46    FMS    C    TS    33.000    SEA    1280    NO    OSR    1120
55.353 4.363 166    BO    B    U    1.170    SEA    1282    NO    OSR    1577
55.500 4.185 95    BO    B    U    3.800    SEA    1285    NO    OSR    1557
56.190 4.173 90    BO    B    U    2.060    SEA    1289    NO    OSR    1499
55.362 4.292 124    BO    C    U    0.950    SEA    1290    NO    OSR    1573
55.340 4.450 136    BO    C    U    1.570    SEA    1291    NO    OSR    1581
55.336 5.160 98    BO    C    U    2.040    SEA    1293    NO    OSR    1611
55.562 3.323 17    BO    C    U    3.330    SEA    1294    NO    OSR    1517
61.400 3.490 92    FMS    C    TS    33.000    SEA    1298    NO    OSR    1101
60.900 3.410 13    FMS    C    NF    33.000    SEA    1300    NO    OSR    1127
61.500 2.950 146    FMS    C    TF    33.000    SEA    1301    NO    OSR    1071
56.600 12.300 179    FMS    C    SS    13.000    SEA    1303    NO    OTF    1801
61.800 16.800 166    FMS    C    SS    27.000    SWE    182    NO    OTF    1382
56.600 12.300 20    FMS    C    NS    13.000    SEA    1304    NO    OSR    1794
58.900 16.300 134    FMS    C    NF    20.000    SWE    183    NO    OSR    1614
56.064 4.182 149    BO    C    U    3.510    SEA    1308    NO    OSR    1510
61.300 3.400 47    FMS    C    SS    19.000    SEA    1311    NO    OTF    1112
41.750 -9.316 147    BO    C    U    3.083    SEA    1312    NO    OCB    570
41.964 -8.646 118    GFM    C    TF    0.000    ESP    34    NO    OCB    602
41.964 -8.568 9    GFM    C    TS    0.000    ESP    35    NO    OCB    603
37.513 -8.693 11    GFM    C    TS    0.000    PRT    3    NO    OTF    142
37.351 -8.831 5    GFM    C    TF    0.000    PRT    4    NO    OTF    121
38.170 -7.750 173    GFI    A    TF    0.000    PRT    5    NO    OTF    248
39.830 -7.350 149    GFI    C    TF    0.000    PRT    6    NO    OTF    421
38.170 -7.650 147    GFI    A    TF    0.000    PRT    7    NO    OTF    253
39.720 -9.303 134    BO    C    U    2.655    SEA    1313    NO    OCB    346
41.270 -7.070 170    GFS    C    U    0.000    PRT    8    NO    OCB    572
40.315 -7.859 140    GFS    C    U    0.000    PRT    9    NO    OCB    447
38.063 -8.750 120    GFS    C    U    0.000    PRT    10    NO    OTF    191
41.713 -9.113 139    BO    B    U    2.900    SEA    1314    NO    OCB    568
41.134 -9.129 110    BO    C    U    1.232    SEA    1315    NO    OCB    504
40.116 -9.206 140    BO    C    U    2.044    SEA    1316    NO    OCB    391
37.400 -9.600 105    FMS    C    SS    0.000    SEA    1317    NO    OCB    90
34.900 -5.420 157    FMS    C    NS    8.000    Mar    .04    NO    CTF    60
40.026 -9.134 147    BO    C    U    2.695    SEA    1318    NO    OCB    382
39.903 -9.264 142    BO    C    U    2.594    SEA    1320    NO    OCB    367
39.471 -8.998 142    BO    C    U    2.235    PRT    11    NO    OCB    325
39.206 -9.249 140    BO    C    U    3.590    PRT    12    NO    OCB    291
39.132 -9.122 143    BO    C    U    3.343    PRT    13    NO    OCB    286
39.080 -9.607 147    BO    B    U    2.531    SEA    1321    NO    OCB    272
38.958 -9.163 130    BO    C    U    2.875    PRT    14    NO    OCB    266
38.343 -8.953 150    BO    B    U    1.790    SEA    1322    NO    OCB    209
39.900 -8.417 165    BO    C    U    2.229    PRT    16    NO    OCB    386
37.100 -14.240 162    FMS    C    SS    10.000    SEA    1325    NO    OCB    16
33.400 -5.280 172    FMS    C    NF    12.000    Mar    .05    NO    CCB    66
39.160 -9.100 130    FMS    C    NF    1.000    PRT    17    NO    OCB    289
38.440 12.120 26    FMS    C    NF    20.000    SEA    1329    NO    SUB    48
38.331 14.820 63    FMS    C    NF    20.400    SEA    1330    NO    CCB    18
38.437 14.692 123    FMS    C    NF    12.000    SEA    1331    NO    CCB    17
38.443 14.668 122    FMS    C    TF    12.000    SEA    1332    NO    CCB    17
37.991 14.099 123    FMS    C    NS    10.000    SEA    1333    NO    SUB    75
38.166 15.137 12    FMS    C    TF    13.800    SEA    1334    NO    CCB    14
37.196 15.033 23    FMS    C    TF    20.600    ITA    140    NO    CTF    34
37.850 14.727 53    FMS    C    NF    12.700    ITA    141    NO    CRB    59
38.293 15.665 62    FMS    C    SS    9.000    SEA    1335    NO    CCB    2
38.533 14.958 115    FMS    C    NF    13.100    SEA    1336    NO    CCB    7
38.117 15.146 74    FMS    C    NF    20.600    ITA    142    NO    CCB    20
38.631 14.379 53    FMS    C    NF    19.800    SEA    1337    NO    SUB    12
38.180 14.937 157    FMS    C    SS    23.600    SEA    1338    NO    CCB    23
38.260 15.509 75    FMS    C    TS    21.000    SEA    1339    NO    CRB    9
38.133 15.846 179    FMS    C    NF    16.500    ITA    143    NO    CRB    23
38.152 15.175 46    FMS    C    SS    10.300    ITA    145    NO    CCB    16
37.684 14.895 140    FMS    C    TF    28.300    ITA    146    NO    CRB    40
38.030 15.996 20    FMS    C    NF    15.100    ITA    147    NO    CRB    40
43.700 -14.560 162    FMS    C    SS    15.000    SEA    1453    NO    OCB    705
41.700 12.650 135    FMF    C    NS    0.100    ITA    155    NO    SUB    308
42.700 11.750 135    FMF    C    SS    0.100    ITA    156    NO    SUB    404
39.480 -14.440 128    FMS    C    SS    32.400    SEA    1574    NO    OCB    241
37.703 15.192 165    FMS    C    TF    3.000    ITA    157    NO    CRB    15
37.783 15.017 175    FMS    C    SS    19.800    ITA    158    NO    CRB    32
38.408 14.723 28    FMS    C    SS    14.300    SEA    1698    NO    CCB    17
38.187 15.180 24    FMS    C    TF    10.900    SEA    1699    NO    CCB    12
37.775 15.117 158    FMS    C    NS    12.600    ITA    159    NO    CRB    23
37.468 15.075 132    FMS    C    TF    4.700    ITA    160    NO    CTF    25
38.118 15.154 51    FMS    C    NF    7.800    ITA    161    NO    CCB    19
37.648 14.184 11    FMS    C    NS    10.500    ITA    163    NO    CRB    102
37.595 13.916 116    FMS    C    NS    24.000    ITA    164    NO    SUB    115
34.890 32.630 101    FMS    C    TF    15.000    CYP    1    NO    SUB    53
35.020 32.440 110    FMS    C    TF    15.000    CYP    2    NO    SUB    63
40.300 23.600 114    FMS    C    NF    15.000    GRC    41    NO    CRB    55
39.890 21.900 68    FMS    C    NF    15.000    GRC    42    NO    CTF    150
39.800 21.520 83    FMS    C    NF    15.000    GRC    43    NO    CRB    153
39.980 21.580 61    FMS    C    NF    15.000    GRC    44    NO    CRB    173
38.100 22.460 94    FMS    C    NF    15.000    SEA    1715    NO    CRB    23
39.830 21.460 81    FMS    C    NF    15.000    GRC    45    NO    CRB    156
41.620 16.140 130    FMS    C    TF    24.000    SEA    1737    NO    OTF    313
42.750 18.080 47    FMS    C    SS    15.000    HRV    9    NO    OTF    398
37.857 12.976 23    FMS    C    SS    36.000    ITA    167    NO    SUB    83
38.391 15.066 3    FMS    C    SS    21.000    SEA    1985    NO    CCB    2
37.890 13.080 163    FMS    C    SS    20.000    ITA    168    NO    SUB    80
41.981 0.621 45    GFS    C    TF    0.000    ESP    36    NO    CCB    617
41.710 3.300 33    BO    C    U    1.175    SEA    1997    NO    CCB    534
41.730 3.300 53    BO    C    U    1.600    SEA    1998    NO    CCB    536
42.430 -2.840 39    BO    C    U    3.576    ESP    37    NO    CCB    703
42.740 -4.120 59    BO    B    U    1.600    ESP    40    NO    CCB    749
42.033 1.063 81    BO    C    U    0.662    ESP    41    NO    CCB    611
42.826 -3.367 28    BO    A    U    3.700    ESP    45    NO    CCB    750
36.100 1.400 33    FMS    C    NF    5.000    DZA    7    NO    CCB    24
37.800 -3.400 104    FMS    C    SS    4.200    ESP    49    NO    CCB    202
35.400 -3.800 32    FMS    C    NF    21.000    SEA    2001    NO    CCB    4
35.400 -3.800 38    FMS    C    NF    20.000    SEA    2002    NO    CCB    4
37.300 -7.300 125    FMS    C    SS    23.000    ESP    50    NO    CTF    188
43.170 -0.390 118    FMS    C    SS    6.000    FRA    181    NO    CCB    768
43.110 -0.420 152    FMS    C    TF    7.000    FRA    182    NO    CCB    762
42.990 0.170 132    FMS    C    SS    11.000    FRA    183    NO    CCB    735
42.230 2.060 131    FMS    C    TS    2.000    ESP    51    NO    CCB    610
40.980 2.060 140    FMS    C    SS    12.000    SEA    2003    NO    CCB    475
42.770 2.530 38    FMS    C    TS    8.000    FRA    184    NO    CCB    661
41.410 2.550 152    FMS    C    TF    10.000    SEA    2004    NO    CCB    513
40.830 1.510 172    FMS    C    SS    15.000    SEA    2005    NO    CCB    472
37.030 3.030 147    FMS    C    SS    15.000    SEA    2009    NO    CCB    30
39.920 20.770 26    FMS    C    NF    15.000    GRC    46    NO    CRB    163
36.110 26.910 34    FMS    C    NF    15.000    SEA    2045    NO    CRB    163
36.070 26.920 25    FMS    C    NF    15.000    SEA    2046    NO    CRB    164
42.780 17.770 57    FMS    C    TF    15.000    SEA    2098    NO    OTF    402
42.590 17.530 35    FMS    C    TF    15.000    SEA    2099    NO    OTF    382
43.030 17.550 58    FMS    C    TF    15.000    HRV    10    NO    OTF    431
40.617 -2.708 144    GFI    B    NF    0.000    ESP    53    NO    CCB    502
40.468 -2.793 161    GFI    B    SS    0.000    ESP    54    NO    CCB    485
40.192 -3.107 148    GFI    C    NF    0.000    ESP    55    NO    CCB    457
41.443 2.374 2    BO    C    U    1.000    SEA    2109    NO    CCB    519
40.495 0.983 8    BO    C    U    1.000    SEA    2111    NO    CCB    450
40.465 0.765 17    BO    B    U    1.000    SEA    2112    NO    CCB    452
41.119 2.197 36    BO    C    U    1.000    SEA    2113    NO    CCB    487
40.827 1.375 18    BO    C    U    1.000    SEA    2115    NO    CCB    475
40.327 0.706 33    BO    B    U    1.000    SEA    2116    NO    CCB    439
40.961 1.712 3    BO    B    U    1.000    SEA    2117    NO    CCB    481
39.325 0.176 179    BO    C    U    1.000    SEA    2118    NO    CCB    349
61.167 3.450 77    BO    C    U    3.088    SEA    2145    NO    OSR    1113
57.800 2.167 163    BO    C    U    5.675    SEA    2148    NO    OSR    1287
37.830 26.940 112    FMS    C    NF    15.000    SEA    2228    NO    CRB    97
37.840 19.570 94    FMS    C    TF    15.000    SEA    2350    NO    OCB    33
38.060 29.680 129    FMS    C    NF    15.000    TUR    61    NO    CTF    128
49.897 22.451 5    BO    C    U    2.191    POL    11    NO    CRB    1078
49.956 21.664 8    BO    C    U    3.215    POL    12    NO    CRB    1107
50.027 21.847 178    BOT    C    U    3.709    POL    14    NO    CRB    1109
49.988 21.026 4    BO    B    U    1.714    POL    15    NO    CRB    1130
49.843 20.451 178    BO    B    U    2.640    POL    16    NO    CRB    1133
49.729 19.464 18    BO    B    U    1.508    POL    17    NO    CRB    1146
49.729 19.464 167    BO    C    U    2.801    POL    18    NO    CRB    1146
49.912 18.701 161    BO    A    U    2.961    POL    19    NO    CRB    1185
49.698 19.465 146    BO    C    U    3.752    POL    20    NO    CRB    1143
49.842 20.290 169    BO    A    U    4.015    POL    21    NO    CRB    1137
49.842 20.290 146    BO    C    U    5.254    POL    22    NO    CRB    1137
50.037 21.613 174    BOT    B    U    2.546    POL    23    NO    CRB    1117
50.055 21.845 11    BO    B    U    3.243    POL    24    NO    CRB    1111
49.872 22.602 8    BO    C    U    1.566    POL    25    NO    CRB    1072
50.051 21.500 18    BO    C    U    1.800    POL    26    NO    CRB    1121
51.304 22.649 9    BO    B    U    3.000    POL    27    NO    CRB    1220
51.343 20.782 0    BO    C    U    2.459    POL    29    NO    CRB    1272
52.536 14.637 4    BO    C    U    1.004    DEU    101    NO    OTF    1504
51.386 22.376 6    BO    C    U    2.230    POL    30    NO    CRB    1234
51.211 23.312 3    BO    B    U    2.180    POL    31    NO    CRB    1196
53.847 15.744 136    BO    C    U    3.205    POL    32    NO    OTF    1636
51.277 22.616 36    BOT    C    U    3.797    POL    33    NO    CRB    1218
52.786 14.750 17    BO    B    U    1.569    POL    34    NO    OTF    1530
53.426 17.227 165    BO    A    U    2.125    POL    36    NO    OTF    1582
52.645 19.822 13    BO    C    U    2.969    POL    37    NO    CRB    1430
51.617 21.725 4    BO    A    U    2.920    POL    38    NO    CRB    1274
50.150 23.120 19    BO    C    U    0.654    POL    39    NO    CRB    1088
49.770 22.770 30    BO    C    U    1.423    POL    40    NO    CRB    1057
50.487 20.653 151    BO    C    U    2.060    POL    41    NO    CRB    1191
53.558 16.795 152    BO    B    U    2.346    POL    42    NO    OTF    1598
53.556 16.795 176    BO    C    U    4.144    POL    43    NO    OTF    1598
47.338 11.673 50    GFI    C    NF    0.000    AUT    19    NO    SUB    918
47.100 12.950 78    FMS    C    SS    10.000    AUT    20    NO    SUB    901
47.283 15.200 35    FMS    C    SS    9.000    AUT    21    NO    OTF    928
47.150 14.650 26    FMS    C    SS    10.000    AUT    22    NO    OTF    926
47.933 16.317 177    FMS    C    SS    8.000    AUT    23    NO    OTF    982
46.756 15.714 166    BO    C    U    2.250    AUT    24    NO    OTF    862
48.305 16.728 73    BO    C    U    4.200    AUT    25    NO    OTF    1020
48.403 16.718 85    BO    C    U    2.600    AUT    26    NO    OTF    1030
48.346 16.283 10    BO    C    U    1.600    AUT    27    NO    OTF    1028
48.346 16.283 128    BO    C    U    2.300    AUT    28    NO    OTF    1028
48.338 16.271 35    BO    B    U    2.200    AUT    29    NO    OTF    1027
47.915 16.095 120    BO    B    U    0.200    AUT    30    NO    OTF    983
47.915 16.095 176    BO    B    U    0.900    AUT    31    NO    OTF    983
47.915 16.095 121    BO    B    U    1.400    AUT    32    NO    OTF    983
47.832 13.956 20    BO    B    U    3.800    AUT    33    NO    SUB    995
47.832 13.956 125    BO    B    U    4.250    AUT    34    NO    SUB    995
47.892 14.074 46    BO    A    U    1.400    AUT    35    NO    SUB    1003
47.892 14.074 71    BO    B    U    2.200    AUT    36    NO    SUB    1003
47.805 14.385 120    BO    B    U    2.400    AUT    37    NO    SUB    999
47.805 14.385 93    BO    B    U    3.300    AUT    38    NO    SUB    999
60.505 2.637 78    DIF    A    SS    0.570    SEA    2481    NO    OSR    1116
60.463 2.635 79    DIF    B    SS    1.125    SEA    2482    NO    OSR    1119
61.020 3.524 85    DIF    C    SS    0.675    SEA    2487    NO    OSR    1125
61.079 3.398 82    DIF    A    SS    1.000    SEA    2488    NO    OSR    1116
61.090 3.537 76    DIF    B    SS    0.390    SEA    2489    NO    OSR    1121
